date,outlet,reporter,headline,original,country,medium,link,note
2021-06-29,WISC-TV Madison,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://www.channel3000.com/i/what-to-do-when-cryptocurrency-is-crashing/,
2021-06-29,WKBT,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://www.news8000.com/i/what-to-do-when-cryptocurrency-is-crashing/,
2021-06-29,Yahoo! Finance,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://finance.yahoo.com/news/cryptocurrency-crashing-130055734.html,
2021-06-29,Yaktri News,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://www.yaktrinews.com/i/what-to-do-when-cryptocurrency-is-crashing/,
2021-07-05,Geek Speak / Geek Insider Podcast,Meredith Loughran,A Ragin' Geek Speak with Decred blockchain developer Luke Powell,1,USA,Article,https://www.youtube.com/watch?v=a9IQyMf_724,
2021-07-06,MarketWatch,Kevin Voigt,What to do when your digital assets take a dive,1,USA,Article,https://www.marketwatch.com/story/what-to-do-when-your-digital-assets-take-a-dive-11625258295,
2021-07-06,The Street,Kevin Voigt,Should you worry about crypto crashing?,1,USA,Article,https://www.thestreet.com/personal-finance/should-you-worry-about-crypto-crashing-nw,
2021-07-07,Head Topics,Kevin Voigt,What to do when your digital assets plummet,0,USA,Article,https://headtopics.com/us/what-to-do-when-your-digital-assets-take-a-dive-20842011,
2021-07-08,CryptoToday,Kevin Voigt,What to do when cryptocurrency is crashing,0,USA,Article,https://cryptotoday.io/what-to-do-when-cryptocurrency-is-crashing/,
2021-07-08,Tampa Bay Times,Kevin Voigt,What to do when cryptocurrency is crashing,0,USA,Article,https://www.tampabay.com/news/business/2021/07/08/what-to-do-when-cryptocurrency-is-crashing/,
2021-07-10,Illinois News,Kevin Voigt,What to do when your digital assets plummet,0,USA,Article,https://illinoisnewstoday.com/what-to-do-when-your-digital-assets-plummet/292236/,
2021-07-10,Jioforme.com,Kevin Voigt,What to do when your digital assets plummet,0,USA,Article,https://www.jioforme.com/what-to-do-when-your-digital-assets-plummet/585105/,
2021-07-11,Daily Mail India,Kevin Voigt,What to do when your digital assets take a dive,0,India,Article,https://www.dailymailindia.com/what-to-do-when-your-digital-assets-take-a-dive/,
2021-07-11,MSN,Kevin Voigt,What to do when your digital assets take a dive,0,USA,Article,https://www.msn.com/en-us/money/savingandinvesting/what-to-do-when-your-digital-assets-take-a-dive/ar-AALOVNE,
2021-07-18,The Hack Posts,Editor,"Crypto Experts Predict Bitcoin Price Rising to $318,417 by December 2025 – Markets and Prices Bitcoin News",1,USA,Article,https://thehackposts.com/crypto-experts-predict-bitcoin-price-rising-to-318417-by-december-2025-markets-and-prices-bitcoin-news/,
2021-07-18,Bitcoin.com,Kevin Helms,"Crypto Experts Predict Bitcoin Price Rising to $318,417 by December 2025",1,USA,Article,https://news.bitcoin.com/crypto-experts-predict-bitcoin-price-rising-to-318417-by-december-2025/,
2021-07-20,CryptoKnowmics,Sahaj,"Crypto Experts Optimistic for Bitcoin, Believes BTC Will Replace Fiat Currency by 2040 in ‘Hyperbitcoinisation’",1,USA,Article,https://www.cryptoknowmics.com/news/crypto-experts-optimistic-for-bitcoin-believes-btc-will-replace-fiat-currency-by-2040-in-hyperbitcoinisation,
2021-07-28,Finder,Madeleine Gracie,Bitcoin (BTC) price prediction 2021,1,USA,Article,https://www.finder.com/bitcoin-btc-price-prediction,
2021-07-28,Bankless Times,Staff Writer,Decred Continues to Evolve without Contentious Hard-Forks,1,USA,Article,https://www.banklesstimes.com/2021/07/28/decred-continues-to-evolve-without-contentious-hard-forks/,
2021-07-29,Crowdfund Insider,Omar Faridi,"Decred (DCR), a Virtual Currency Focused on Security and Scalability, to Enhance User Experience",1,USA,Article,https://www.crowdfundinsider.com/2021/07/178473-decred-dcr-a-virtual-currency-focused-on-security-and-scalability-to-enhance-user-experience/,
2021-07-30,Geek Insider,Meredith Loughran,No Contentious HardForks as Decred Evolves,1,USA,Article,https://geekinsider.com/no-contentious-hardforks-as-decred-evolves/,
2021-08-03,Bitcoin.com,Kevin Helms,Finder's Experts Predict Dogecoin Price to Hit $1.21 by 2025 and $3.60 by 2030,1,USA,Article,https://news.bitcoin.com/finders-experts-predict-dogecoin-price-should-hit-1-21-by-2025-and-3-60-by-2030/,
2021-08-04,The Block News,Editor,Finder’s Experts Predict Dogecoin Price Should Hit $1.21 by 2025 and $3.60 by 2030,1,USA,Article,https://theblocknews.io/finders-experts-predict-dogecoin-price-should-hit-1-21-by-2025-and-3-60-by-2030/,
2021-08-04,Authority Magazine,Fotis Georgiadis,The Future Is Now: Steven Wagner of Raedah Group On How Their Technological Innovation Will Shake Up The Tech Scene,1,USA,Article,https://medium.com/authority-magazine/the-future-is-now-steven-wagner-of-raedah-group-on-how-their-technological-innovation-will-shake-4f272ced222f,
2021-08-04,FinBold,Jordan Major,50% of crypto experts expect Bitcoin to overtake global finance by 2040,1,USA,Article,https://finbold.com/50-of-crypto-experts-expect-bitcoin-to-overtake-global-finance-by-2040/,
2021-08-04,Finder,Tim Falk,Dogecoin (DOGE) price prediction 2021,1,USA,Article,https://www.finder.com/hk/dogecoin-doge-price-prediction,
